images,classes,xmls
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 14_22_27.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 15_24_40.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 13_17_49.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 09_15_07.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.17 09_15_07.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 14_26_46.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 09_51_51.jpg,边扎洞,../data/xuelang_round1_answer_a_20180808/边扎洞/J01_2018.06.23 09_51_51.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 13_29_53.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.25 13_29_53.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 13_35_03.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 15_01_24.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 09_50_01.jpg,擦伤,../data/xuelang_round1_answer_a_20180808/擦伤/J01_2018.06.19 09_50_01.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 14_27_39.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 09_33_23.jpg,缺纬双纱,../data/xuelang_round1_answer_a_20180808/缺纬双纱/J01_2018.06.16 09_33_23.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 14_27_55.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.17 14_27_55.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 10_18_52.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 10_22_41.jpg,嵌结,../data/xuelang_round1_answer_a_20180808/嵌结/J01_2018.06.16 10_22_41.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 10_33_04.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_12_41.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 10_33_47.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 08_38_46.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 14_13_28.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 15_25_25.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 09_13_50.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 15_36_56.jpg,织稀,../data/xuelang_round1_answer_a_20180808/织稀/J01_2018.06.28 15_36_56.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 15_11_11.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 14_42_34.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 15_21_12.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 09_58_16.jpg,织入,../data/xuelang_round1_answer_a_20180808/织入/J01_2018.06.17 09_58_16.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_44_08.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 13_40_22.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 10_12_28.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.23 10_12_28.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 09_36_24.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 10_33_17.jpg,吊弓,../data/xuelang_round1_answer_a_20180808/吊弓/J01_2018.06.25 10_33_17.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 14_49_26.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.20 14_49_26.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_41_26.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 10_04_52.jpg,织稀,../data/xuelang_round1_answer_a_20180808/织稀/J01_2018.06.16 10_04_52.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 10_06_31.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 13_35_44.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 09_05_31.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_14_12.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 13_40_50.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_51_31.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_02_02.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 14_37_59.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.19 14_37_59.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 14_08_41.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 09_40_53.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 13_38_45.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 10_31_28.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.22 10_31_28.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_35_33.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 13_54_51.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.19 13_54_51.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 14_34_18.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 08_43_48.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.19 08_43_48.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 13_47_43.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_32_55.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 13_25_51.jpg,油渍,../data/xuelang_round1_answer_a_20180808/油渍/J01_2018.06.19 13_25_51.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 13_33_24.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 08_53_01.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 09_09_18.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 08_49_14.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.19 08_49_14.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 13_34_30.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 09_34_37.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.22 09_34_37.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 09_15_14.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 09_38_54.jpg,粗结,../data/xuelang_round1_answer_a_20180808/粗结/J01_2018.06.23 09_38_54.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 10_11_34.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_51_36.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 13_53_09.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 15_12_28.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 15_13_16.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 13_59_52.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 09_16_56.jpg,吊弓,../data/xuelang_round1_answer_a_20180808/吊弓/J01_2018.06.27 09_16_56.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 09_03_04.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 14_01_59.jpg,嵌结,../data/xuelang_round1_answer_a_20180808/嵌结/J01_2018.06.17 14_01_59.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 15_16_41.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 14_30_12.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.19 14_30_12.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 15_10_05.jpg,边针眼,../data/xuelang_round1_answer_a_20180808/边针眼/J01_2018.06.19 15_10_05.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 09_06_49.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 14_06_53.jpg,毛斑,../data/xuelang_round1_answer_a_20180808/毛斑/J01_2018.06.22 14_06_53.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 08_46_13.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.20 08_46_13.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_36_17.jpg,边扎洞,../data/xuelang_round1_answer_a_20180808/边扎洞/J01_2018.06.28 14_36_17.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 10_06_42.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 09_27_37.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_15_19.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.26 14_15_19.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 09_58_03.jpg,回边,../data/xuelang_round1_answer_a_20180808/回边/J01_2018.06.19 09_58_03.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 15_42_19.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 09_19_27.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 08_37_57.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 08_49_20.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 13_35_14.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 10_18_57.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 15_46_18.jpg,毛斑,../data/xuelang_round1_answer_a_20180808/毛斑/J01_2018.06.22 15_46_18.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.13 14_30_38.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 09_06_06.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 09_23_42.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 13_21_53.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 10_03_37.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_27_41.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 14_19_41.jpg,纬粗节,../data/xuelang_round1_answer_a_20180808/纬粗节/J01_2018.06.22 14_19_41.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 13_26_26.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 08_43_03.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 08_45_45.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_41_53.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 08_54_19.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_36_49.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.26 14_36_49.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 15_31_40.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_07_49.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_26_50.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.26 15_26_50.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 10_25_53.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 13_57_46.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.23 13_57_46.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_21_25.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_14_47.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.26 14_14_47.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 10_33_58.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.16 10_33_58.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_09_50.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 15_45_01.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 09_41_20.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 15_41_54.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 09_08_32.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_32_48.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_06_12.jpg,扎纱,../data/xuelang_round1_answer_a_20180808/扎纱/J01_2018.06.26 15_06_12.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 10_36_29.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.19 10_36_29.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 13_49_39.jpg,毛斑,../data/xuelang_round1_answer_a_20180808/毛斑/J01_2018.06.28 13_49_39.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 13_30_08.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 10_37_44.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_24_41.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_52_54.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 08_41_01.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 14_21_00.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.27 14_21_00.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 15_12_11.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.17 15_12_11.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 14_28_16.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.20 14_28_16.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 09_56_14.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 09_08_50.jpg,织稀,../data/xuelang_round1_answer_a_20180808/织稀/J01_2018.06.19 09_08_50.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 10_18_49.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.22 10_18_49.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_47_09.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.25 14_47_09.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_12_32.jpg,缺纬,../data/xuelang_round1_answer_a_20180808/缺纬/J01_2018.06.28 14_12_32.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_10_34.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 14_38_05.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.20 14_38_05.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 13_56_47.jpg,缺经,../data/xuelang_round1_answer_a_20180808/缺经/J01_2018.06.25 13_56_47.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 14_03_37.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 15_02_50.jpg,油渍,../data/xuelang_round1_answer_a_20180808/油渍/J01_2018.06.17 15_02_50.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 13_30_02.jpg,毛洞,../data/xuelang_round1_answer_a_20180808/毛洞/J01_2018.06.23 13_30_02.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 14_46_54.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 15_14_31.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 13_37_25.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 09_30_35.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 15_01_58.jpg,织稀,../data/xuelang_round1_answer_a_20180808/织稀/J01_2018.06.19 15_01_58.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 10_01_14.jpg,耳朵,../data/xuelang_round1_answer_a_20180808/耳朵/J01_2018.06.16 10_01_14.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.13 13_54_49.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.13 13_54_49.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_32_31.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 10_19_03.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 14_06_38.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 15_33_43.jpg,缺纬,../data/xuelang_round1_answer_a_20180808/缺纬/J01_2018.06.17 15_33_43.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 15_21_46.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 14_52_35.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_53_24.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 15_10_18.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.17 15_10_18.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 09_58_26.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 14_47_49.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.27 14_47_49.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 09_05_05.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.26 09_05_05.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 09_46_00.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 14_39_12.jpg,嵌结,../data/xuelang_round1_answer_a_20180808/嵌结/J01_2018.06.22 14_39_12.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 10_04_40.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 09_00_00.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 08_48_24.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 14_43_38.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 09_31_08.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.17 09_31_08.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_09_41.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 15_12_53.jpg,织入,../data/xuelang_round1_answer_a_20180808/织入/J01_2018.06.26 15_12_53.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 15_52_02.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 15_27_05.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 09_22_51.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 14_19_05.jpg,缺经,../data/xuelang_round1_answer_a_20180808/缺经/J01_2018.06.17 14_19_05.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 10_17_28.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 10_37_14.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.19 10_37_14.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 15_42_34.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_58_31.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.28 14_58_31.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_34_18.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_00_48.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 08_43_50.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 10_07_32.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 10_18_42.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 14_20_39.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_12_46.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 14_19_20.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 09_20_11.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 15_22_32.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.17 15_22_32.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 14_58_14.jpg,织稀,../data/xuelang_round1_answer_a_20180808/织稀/J01_2018.06.20 14_58_14.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 08_43_18.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 13_35_38.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 09_01_12.jpg,织稀,../data/xuelang_round1_answer_a_20180808/织稀/J01_2018.06.22 09_01_12.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.25 10_03_31.jpg,跳花,../data/xuelang_round1_answer_a_20180808/跳花/J01_2018.06.25 10_03_31.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 08_51_14.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.19 14_44_28.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 08_58_04.jpg,吊经,../data/xuelang_round1_answer_a_20180808/吊经/J01_2018.06.27 08_58_04.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 08_52_39.jpg,毛洞,../data/xuelang_round1_answer_a_20180808/毛洞/J01_2018.06.16 08_52_39.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.26 13_58_15.jpg,擦洞,../data/xuelang_round1_answer_a_20180808/擦洞/J01_2018.06.26 13_58_15.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.22 08_58_40.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.16 10_20_03.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 15_14_53.jpg,楞断,../data/xuelang_round1_answer_a_20180808/楞断/J01_2018.06.17 15_14_53.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.17 10_18_07.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.20 08_53_32.jpg,织稀,../data/xuelang_round1_answer_a_20180808/织稀/J01_2018.06.20 08_53_32.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.28 14_30_19.jpg,毛斑,../data/xuelang_round1_answer_a_20180808/毛斑/J01_2018.06.28 14_30_19.xml
../data/xuelang_round1_test_a_20180709/J01_2018.06.27 10_11_10.jpg,正常,0
../data/xuelang_round1_test_a_20180709/J01_2018.06.23 08_40_45.jpg,扎洞,../data/xuelang_round1_answer_a_20180808/扎洞/J01_2018.06.23 08_40_45.xml
